player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
MarsBr00,Brandon Marshall,WR,2006,22,DEN,NFL,WR,15,1,0,0,0,0,0,1,1,0,0,0,0.0,6,6,0,0,0,0,
MarsBr00,Brandon Marshall,WR,2007,23,DEN,NFL,WR,16,16,0,0,0,0,0,0,3,3,0,0,0.0,0,0,0,0,0,0,
MarsBr00,Brandon Marshall,WR,2008,24,DEN,NFL,WR,15,15,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,PB
MarsBr00,Brandon Marshall,WR,,,,,,,,,,,,,,,,,,,,,,,,,
MarsBr00,Brandon Marshall,WR,2010,26,MIA,NFL,WR,14,14,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
MarsBr00,Brandon Marshall,WR,2011,27,MIA,NFL,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PB
MarsBr00,Brandon Marshall,WR,2012,28,CHI,NFL,WR,16,16,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,"PB,AP-1"
MarsBr00,Brandon Marshall,WR,,,,,,,,,,,,,,,,,,,,,,,,,
MarsBr00,Brandon Marshall,WR,2014,30,CHI,NFL,WR,13,13,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
MarsBr00,Brandon Marshall,WR,2015,31,NYJ,NFL,WR,16,16,0,0,0,0,0,0,3,2,8,0,0.0,0,0,0,0,0,0,"PB,AP-2"
MarsBr00,Brandon Marshall,WR,2016,32,NYJ,NFL,WR,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
