player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
AlleKe00,Keenan Allen,WR,2013,21,SDG,WR,13,15,14,944,89%,0,0%,43,10%
AlleKe00,Keenan Allen,WR,2014,22,SDG,WR,13,14,14,836,92%,0,0%,41,11%
AlleKe00,Keenan Allen,WR,2015,23,SDG,WR,13,8,8,539,90%,0,0%,14,6%
AlleKe00,Keenan Allen,WR,2016,24,SDG,WR,13,1,1,27,37%,0,0%,0,0%
AlleKe00,Keenan Allen,WR,2017*,25,LAC,WR,13,16,15,896,84%,2,0%,3,1%
AlleKe00,Keenan Allen,WR,2018*,26,LAC,WR,13,16,14,794,80%,0,0%,9,2%
AlleKe00,Keenan Allen,WR,2019*,27,LAC,WR,13,16,16,931,88%,0,0%,2,1%
AlleKe00,Keenan Allen,WR,2020*,28,LAC,WR,13,14,13,874,84%,0,0%,0,0%
AlleKe00,Keenan Allen,WR,2021*,29,LAC,WR,13,16,16,972,86%,0,0%,0,0%
AlleKe00,Keenan Allen,WR,2022,30,LAC,WR,13,10,10,515,74%,0,0%,1,0%
AlleKe00,Keenan Allen,WR,2023*,31,LAC,WR,13,13,13,779,89%,0,0%,1,0%
AlleKe00,Keenan Allen,WR,2024,32,CHI,WR,13,15,15,850,87%,0,0%,0,0%
AlleKe00,Keenan Allen,WR,2025,33,LAC,WR,13,9,2,343,56%,0,0%,0,0%
