player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
AlleKe00,Keenan Allen,WR,2013,21,15,WR,149,29,17,47,All 2013 Games
AlleKe00,Keenan Allen,WR,2014,22,14,WR,98,,48,,All 2014 Games
AlleKe00,Keenan Allen,WR,2015,23,8,WR,95,,47,,All 2015 Games
AlleKe00,Keenan Allen,WR,2016,24,1,WR,6,,175,,All 2016 Games
AlleKe00,Keenan Allen,WR,2017,25,16,WR,182,71,3,12,All 2017 Games
AlleKe00,Keenan Allen,WR,2018,26,16,WR,163,47,14,35,All 2018 Games
AlleKe00,Keenan Allen,WR,2019,27,16,WR,158,28,11,38,All 2019 Games
AlleKe00,Keenan Allen,WR,2020,28,14,WR,145,19,18,51,All 2020 Games
AlleKe00,Keenan Allen,WR,2021,29,16,WR,152,28,15,44,All 2021 Games
AlleKe00,Keenan Allen,WR,2022,30,10,WR,98,,40,,All 2022 Games
AlleKe00,Keenan Allen,WR,2023,31,13,WR,171,39,11,27,All 2023 Games
AlleKe00,Keenan Allen,WR,2024,32,15,WR,114,,37,,All 2024 Games
AlleKe00,Keenan Allen,WR,2025,33,9,WR,76,12,18,52,All 2025 Games
