player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
GrahJi00,Jimmy Graham,TE,2010,24,15,TE,66,,23,,All 2010 Games
GrahJi00,Jimmy Graham,TE,2011,25,16,TE,195,99,2,13,All 2011 Games
GrahJi00,Jimmy Graham,TE,2012,26,15,TE,152,56,1,30,All 2012 Games
GrahJi00,Jimmy Graham,TE,2013,27,16,TE,218,124,1,5,All 2013 Games
GrahJi00,Jimmy Graham,TE,2014,28,16,TE,145,55,3,29,All 2014 Games
GrahJi00,Jimmy Graham,TE,2015,29,11,TE,73,,18,,All 2015 Games
GrahJi00,Jimmy Graham,TE,2016,30,16,TE,124,37,4,31,All 2016 Games
GrahJi00,Jimmy Graham,TE,2017,31,16,TE,114,32,4,35,All 2017 Games
GrahJi00,Jimmy Graham,TE,2018,32,16,TE,76,,14,,All 2018 Games
GrahJi00,Jimmy Graham,TE,2019,33,16,TE,63,,23,,All 2019 Games
GrahJi00,Jimmy Graham,TE,2020,34,16,TE,94,3,11,72,All 2020 Games
GrahJi00,Jimmy Graham,TE,2021,35,15,TE,37,,39,,All 2021 Games
GrahJi00,Jimmy Graham,TE,2023,37,13,TE,28,,46,,All 2023 Games
