player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yac,rush_broken_tackles,awards
GrahJi00,Jimmy Graham,TE,2018,32,GNB,NFL,TE,16,12,89,55,636,32,375,6.8,261,4.7,9.5,2,27.5,3,3.4,2,81.5,0,0,0,0,0,0,
GrahJi00,Jimmy Graham,TE,2019,33,GNB,NFL,TE,16,10,60,38,447,23,204,5.4,243,6.4,8.9,2,19.0,2,3.3,0,102.6,0,0,0,0,0,0,
GrahJi00,Jimmy Graham,TE,2020,34,CHI,NFL,TE,16,15,76,50,456,32,258,5.2,198,4.0,6.8,1,50.0,1,1.3,3,100.5,0,0,0,0,0,0,
GrahJi00,Jimmy Graham,TE,2021,35,CHI,NFL,TE,15,6,23,14,167,10,112,8.0,55,3.9,8.0,0,,1,4.3,0,122.6,0,0,0,0,0,0,
GrahJi00,Jimmy Graham,TE,2022,,Did not play - Out of NFL,,,,,,,,,,,,,,,,,,,,,,,,,,
GrahJi00,Jimmy Graham,TE,2023,37,NOR,NFL,TE,13,2,7,6,39,6,36,6.0,3,0.5,6.0,0,,1,14.3,0,129.5,0,0,0,0,0,0,
