player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
JoneBe00,Bert Jones,QB,1973,22,8,QB,19,,39,,All 1973 Games
JoneBe00,Bert Jones,QB,1974,23,11,QB,120,23,10,39,All 1974 Games
JoneBe00,Bert Jones,QB,1975,24,14,QB,204,111,3,6,All 1975 Games
JoneBe00,Bert Jones,QB,1976,25,14,QB,232,121,1,3,All 1976 Games
JoneBe00,Bert Jones,QB,1977,26,14,QB,178,75,2,10,All 1977 Games
JoneBe00,Bert Jones,QB,1978,27,3,QB,32,,33,,All 1978 Games
JoneBe00,Bert Jones,QB,1979,28,4,QB,42,,33,,All 1979 Games
JoneBe00,Bert Jones,QB,1980,29,15,QB,204,15,8,59,All 1980 Games
JoneBe00,Bert Jones,QB,1981,30,15,QB,173,,15,78,All 1981 Games
JoneBe00,Bert Jones,QB,1982,31,4,QB,28,,33,,All 1982 Games
