player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
JoneBe00,Bert Jones,QB,1973,22,BAL,NFL,QB,8,5,1-4-0,43,108,39.8,539,4,3.7,12,11.1,,,51,5.0,0.73,12.5,67.4,28.8,14,126,11.48,3.39,-0.39,0,0,3,
JoneBe00,Bert Jones,QB,1974,23,BAL,NFL,QB,11,8,1-7-0,143,270,53.0,1610,8,3.0,12,4.4,,,57,6.0,4.56,11.3,146.4,62.4,36,328,11.76,4.19,2.95,0,0,8,
JoneBe00,Bert Jones,QB,1975,24,BAL,NFL,QB,14,14,10-4-0,203,344,59.0,2483,18,5.2,8,2.3,,,90,7.2,7.22,12.2,177.4,89.1,38,325,9.95,5.65,5.65,3,3,16,
JoneBe00,Bert Jones,QB,1976,25,BAL,NFL,QB,14,14,11-3-0,207,343,60.3,3104,24,7.0,9,2.6,,,79,9.0,9.27,15.0,221.7,102.5,29,284,7.80,7.58,7.78,1,1,21,"PB,AP-1,AP MVP-1,AP OPoY-1"
JoneBe00,Bert Jones,QB,1977,26,BAL,NFL,QB,14,14,10-4-0,224,393,57.0,2686,17,4.3,11,2.8,,,78,6.8,6.44,12.0,191.9,80.8,26,221,6.21,5.88,5.51,1,2,15,AP-2
JoneBe00,Bert Jones,QB,1978,27,BAL,NFL,QB,3,3,2-1-0,27,42,64.3,370,4,9.5,1,2.4,16,47.9,78,8.8,9.64,13.7,123.3,114.2,6,62,12.50,6.42,7.15,1,1,1,
JoneBe00,Bert Jones,QB,1979,28,BAL,NFL,QB,4,4,3-1-0,43,92,46.7,643,3,3.3,3,3.3,27,37.3,59,7.0,6.17,15.0,160.8,67.4,10,77,9.80,5.55,4.81,2,2,2,
JoneBe00,Bert Jones,QB,1980,29,BAL,NFL,QB,15,15,6-9-0,248,446,55.6,3134,23,5.2,21,4.7,164,45.2,47,7.0,5.94,12.6,208.9,75.3,34,262,7.08,5.98,4.97,0,2,12,
JoneBe00,Bert Jones,QB,1981,30,BAL,NFL,QB,15,15,2-13-0,244,426,57.3,3094,21,4.9,20,4.7,146,46.2,67,7.3,6.14,12.7,206.3,76.9,31,263,6.78,6.19,5.14,0,0,10,
JoneBe00,Bert Jones,QB,1982,31,RAM,NFL,QB,4,4,1-3-0,48,87,55.2,527,2,2.3,4,4.6,22,40.0,51,6.1,4.45,11.0,131.8,61.8,8,72,8.42,4.79,3.32,0,0,4,
