player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
TyleWe00,Wendell Tyler,RB,1977,22,RAM,NFL,RB,14,0,0,0,0,0,,4,3,0,0,0.0,,,,0,
TyleWe00,Wendell Tyler,RB,1978,23,RAM,NFL,RB,2,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,
TyleWe00,Wendell Tyler,RB,1979,24,RAM,NFL,RB,16,12,0,0,0,0,0,9,1,0,0,0.0,0,0,0,0,
TyleWe00,Wendell Tyler,RB,1980,25,RAM,NFL,RB,4,4,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
TyleWe00,Wendell Tyler,RB,1981,26,RAM,NFL,RB,15,15,0,0,0,0,1,11,4,1,0,0.0,0,0,0,0,
TyleWe00,Wendell Tyler,RB,1982,27,RAM,NFL,RB,9,9,0,0,0,0,0,10,1,0,0,0.0,0,0,0,0,
TyleWe00,Wendell Tyler,RB,1983,28,SFO,NFL,RB,14,14,0,0,0,0,0,7,0,0,0,0.0,0,0,0,0,
TyleWe00,Wendell Tyler,RB,1984,29,SFO,NFL,RB,16,15,0,0,0,0,0,13,2,0,0,0.0,0,0,0,0,PB
TyleWe00,Wendell Tyler,RB,1985,30,SFO,NFL,RB,13,12,0,0,0,0,0,6,2,0,0,0.0,0,0,0,0,
TyleWe00,Wendell Tyler,RB,1986,31,SFO,NFL,RB,5,2,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
