player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
TannRy00,Ryan Tannehill,QB,2012,24,MIA,NFL,QB,16,16,93,93,92,92,91,80,101,97,89,
TannRy00,Ryan Tannehill,QB,2013,25,MIA,NFL,QB,16,16,89,82,91,87,95,96,95,79,93,
TannRy00,Ryan Tannehill,QB,2014,26,MIA,NFL,QB,16,16,92,89,99,96,116,101,109,93,106,
TannRy00,Ryan Tannehill,QB,2015,27,MIA,NFL,QB,16,16,99,91,101,96,96,96,106,91,99,
TannRy00,Ryan Tannehill,QB,2016,28,MIA,NFL,QB,13,13,113,107,105,102,117,106,87,93,107,
TannRy00,Ryan Tannehill,QB,,,,,,,,,,,,,,,,,
TannRy00,Ryan Tannehill,QB,2018,30,MIA,NFL,QB,11,11,100,85,99,89,103,119,85,64,103,
TannRy00,Ryan Tannehill,QB,2019,31,TEN,NFL,QB,12,10,145,130,140,129,123,130,103,75,133,"PB,AP CPoY-1"
TannRy00,Ryan Tannehill,QB,2020,32,TEN,NFL,QB,16,16,115,118,121,122,104,123,116,112,120,
TannRy00,Ryan Tannehill,QB,2021,33,TEN,NFL,QB,17,17,98,93,95,92,110,94,92,86,97,
TannRy00,Ryan Tannehill,QB,2022,34,TEN,NFL,QB,12,12,118,105,114,106,103,96,110,80,107,
TannRy00,Ryan Tannehill,QB,2023,35,TEN,NFL,QB,10,8,100,84,87,78,102,69,83,61,81,
