player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
TannRy00,Ryan Tannehill,QB,2019,31,TEN,NFL,QB,3,3,13,35,5,16,1.2,19,1.5,0,0,0,0,0,0,,0,,,0,0,,,,
TannRy00,Ryan Tannehill,QB,2020,32,TEN,NFL,QB,1,1,2,6,1,6,3.0,0,0.0,0,1,1,-10,0,-10,-10.0,0,0.0,-10.0,0,0,0.0,0,79.2,
TannRy00,Ryan Tannehill,QB,2021,33,TEN,NFL,QB,1,1,3,12,0,8,2.7,4,1.3,0,0,0,0,0,0,,0,,,0,0,,,,
