player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_yac,rec_broken_tackles,rec_drops,rec_target_int,awards
DarnSa00,Sam Darnold,QB,2018,21,NYJ,NFL,QB,13,13,44,138,16,90,2.0,48,1.1,2,22.0,0,0,0,0,0,0,0,0,0,
DarnSa00,Sam Darnold,QB,2019,22,NYJ,NFL,QB,13,13,33,62,6,54,1.6,8,0.2,0,,0,0,0,0,0,0,0,0,0,
DarnSa00,Sam Darnold,QB,2020,23,NYJ,NFL,QB,12,12,37,217,13,145,3.9,72,1.9,1,37.0,0,0,0,0,0,0,0,0,0,
DarnSa00,Sam Darnold,QB,2021,24,CAR,NFL,QB,12,11,48,222,20,205,4.3,17,0.4,2,24.0,0,0,0,0,0,0,0,0,0,
DarnSa00,Sam Darnold,QB,2022,25,CAR,NFL,QB,6,6,26,106,10,82,3.2,24,0.9,0,,0,0,0,0,0,0,0,0,0,
DarnSa00,Sam Darnold,QB,2023,26,SFO,NFL,QB,10,1,21,15,3,9,0.4,6,0.3,0,,0,0,0,0,0,0,0,0,0,
DarnSa00,Sam Darnold,QB,2024,27,MIN,NFL,QB,17,17,67,212,23,155,2.3,57,0.9,1,67.0,0,0,0,0,0,0,0,0,0,"PB,AP MVP-10,AP CPoY-3"
DarnSa00,Sam Darnold,QB,2025,28,SEA,NFL,QB,8,8,10,41,3,41,4.1,0,0.0,0,,0,0,0,0,0,0,0,0,0,
