player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,all_purpose_yds,awards
WelkWe00,Wes Welker,WR,2007,26,NWE,NFL,WR,3,3,2,29,0,15,14.5,0,0,0,0,255,
WelkWe00,Wes Welker,WR,,,,,,,,,,,,,,,,,,
WelkWe00,Wes Welker,WR,2011,30,NWE,NFL,WR,3,3,1,0,0,0,0.0,0,0,0,0,189,
WelkWe00,Wes Welker,WR,2012,31,NWE,NFL,WR,2,2,5,56,0,28,11.2,0,0,0,0,304,
WelkWe00,Wes Welker,WR,,,,,,,,,,,,,,,,,,
WelkWe00,Wes Welker,WR,2014,33,DEN,NFL,WR,1,0,1,-1,0,-1,-1.0,0,0,0,0,19,
