player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
WelkWe00,Wes Welker,WR,2004,23,2TM,NFL,WR,15,0,0,0,0,0,0,0,4,1,0,0,0.0,5,3,2,0,,0,
WelkWe00,Wes Welker,WR,2004,23,MIA,NFL,WR,14,0,0,0,0,0,0,0,4,1,0,0,0.0,5,3,2,0,,0,
WelkWe00,Wes Welker,WR,2005,24,MIA,NFL,WR,16,1,0,0,0,0,0,0,5,4,0,0,0.0,0,0,0,0,,0,
WelkWe00,Wes Welker,WR,2006,25,MIA,NFL,WR,16,2,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,
WelkWe00,Wes Welker,WR,2007,26,NWE,NFL,WR,16,13,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,"AP-2,AP OPoY-3"
WelkWe00,Wes Welker,WR,2008,27,NWE,NFL,WR,16,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-2"
WelkWe00,Wes Welker,WR,2009,28,NWE,NFL,WR,14,13,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,"PB,AP-1"
WelkWe00,Wes Welker,WR,2010,29,NWE,NFL,WR,15,11,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,"PB,AP CPoY-4"
WelkWe00,Wes Welker,WR,2011,30,NWE,NFL,WR,16,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-1"
WelkWe00,Wes Welker,WR,2012,31,NWE,NFL,WR,16,12,0,0,0,0,0,0,3,0,0,0,0.0,1,1,0,0,0,0,PB
WelkWe00,Wes Welker,WR,2013,32,DEN,NFL,WR,13,13,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
WelkWe00,Wes Welker,WR,2014,33,DEN,NFL,WR,14,8,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,0,0,
