player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
BryaDe01,Dez Bryant,WR,2010,22,12,WR,102,,42,,All 2010 Games
BryaDe01,Dez Bryant,WR,2011,23,15,WR,143,28,20,47,All 2011 Games
BryaDe01,Dez Bryant,WR,2012,24,16,WR,208,89,3,13,All 2012 Games
BryaDe01,Dez Bryant,WR,2013,25,16,WR,199,80,7,16,All 2013 Games
BryaDe01,Dez Bryant,WR,2014,26,16,WR,228,106,4,10,All 2014 Games
BryaDe01,Dez Bryant,WR,2015,27,9,WR,58,,79,,All 2015 Games
BryaDe01,Dez Bryant,WR,2016,28,13,WR,130,4,26,69,All 2016 Games
BryaDe01,Dez Bryant,WR,2017,29,16,WR,117,6,25,66,All 2017 Games
BryaDe01,Dez Bryant,WR,2020,32,6,WR,17,,148,,All 2020 Games
