player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
RattTi00,Tim Rattay,QB,2000,23,SFO,NFL,QB,1,0,2,-1,0,0,0.0,,-0.5,-1.0,2.0,0,0,0,0,0,0.0,0.0,2,-0.5,-1,0,0,
RattTi00,Tim Rattay,QB,2001,24,SFO,NFL,QB,3,0,5,-3,0,1,0.0,1,-0.6,-1.0,1.7,0,0,0,0,0,0.0,0.0,5,-0.6,-3,0,1,
RattTi00,Tim Rattay,QB,2002,25,SFO,NFL,QB,4,0,5,0,0,0,0.0,,0.0,0.0,1.3,0,0,0,0,0,0.0,0.0,5,0.0,0,0,2,
RattTi00,Tim Rattay,QB,2003,26,SFO,NFL,QB,11,3,8,0,0,1,12.5,,0.0,0.0,0.7,0,0,0,0,0,0.0,0.0,8,0.0,0,0,0,
RattTi00,Tim Rattay,QB,2004,27,SFO,NFL,QB,9,9,12,55,0,4,41.7,15,4.6,6.1,1.3,0,0,0,0,0,0.0,0.0,12,4.6,55,0,11,
RattTi00,Tim Rattay,QB,2005,28,SFO,NFL,QB,4,4,7,18,0,2,42.9,13,2.6,4.5,1.8,0,0,0,0,0,0.0,0.0,7,2.6,18,0,3,
RattTi00,Tim Rattay,QB,2006,29,TAM,NFL,QB,4,2,4,3,0,1,25.0,4,0.8,0.8,1.0,0,0,0,0,0,0.0,0.0,4,0.8,3,0,2,
RattTi00,Tim Rattay,QB,2007,30,ARI,NFL,QB,4,0,2,5,0,0,0.0,5,2.5,1.3,0.5,0,0,0,0,0,0.0,0.0,2,2.5,5,0,2,
