player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,safety_md,awards
WarrCh00,Chris Warren,RB,1990,22,SEA,NFL,RB,16,0,0,0,0,0,,2,3,1,0,0,0.0,0,0,0,,0,
WarrCh00,Chris Warren,RB,1991,23,SEA,NFL,RB,16,1,0,0,0,0,,1,3,1,0,0,0.0,0,0,0,,0,
WarrCh00,Chris Warren,RB,1992,24,SEA,NFL,RB,16,16,0,0,0,0,,0,2,2,0,0,0.0,0,0,0,,0,
WarrCh00,Chris Warren,RB,1993,25,SEA,NFL,RB,14,14,0,0,0,0,,0,3,0,0,0,0.0,0,0,0,,0,PB
WarrCh00,Chris Warren,RB,1994,26,SEA,NFL,RB,16,15,0,0,0,0,,0,5,2,0,0,0.0,0,0,0,,0,"PB,AP-2"
WarrCh00,Chris Warren,RB,1995,27,SEA,NFL,RB,16,16,0,0,0,0,,1,5,2,0,0,0.0,0,0,0,,0,"PB,AP-2"
WarrCh00,Chris Warren,RB,1996,28,SEA,NFL,RB,14,14,0,0,0,0,,1,3,2,4,0,0.0,0,0,0,,0,
WarrCh00,Chris Warren,RB,1997,29,SEA,NFL,RB,15,13,0,0,0,0,,0,2,0,0,0,0.0,0,0,0,,0,
WarrCh00,Chris Warren,RB,1998,30,DAL,NFL,RB,9,0,0,0,0,0,,0,0,1,0,0,0.0,0,0,0,,0,
WarrCh00,Chris Warren,RB,1999,31,DAL,NFL,RB,16,1,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,
WarrCh00,Chris Warren,RB,2000,32,2TM,NFL,RB,14,1,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,
WarrCh00,Chris Warren,RB,2000,32,DAL,NFL,RB,13,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,
WarrCh00,Chris Warren,RB,2000,32,PHI,NFL,RB,1,1,0,0,0,0,0,0,2,0,0,0,0.0,,,,,0,
