player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
HarmRo00,Ronnie Harmon,RB,1986,22,BUF,NFL,RB,14,2,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
HarmRo00,Ronnie Harmon,RB,1987,23,BUF,NFL,RB,12,10,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
HarmRo00,Ronnie Harmon,RB,1988,24,BUF,NFL,RB,16,1,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
HarmRo00,Ronnie Harmon,RB,1989,25,BUF,NFL,RB,15,2,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
HarmRo00,Ronnie Harmon,RB,1990,26,SDG,NFL,RB,16,2,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
HarmRo00,Ronnie Harmon,RB,1991,27,SDG,NFL,RB,16,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
HarmRo00,Ronnie Harmon,RB,1992,28,SDG,NFL,RB,16,2,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0,PB
HarmRo00,Ronnie Harmon,RB,,,,,,,,,,,,,,,,,,,,,,
HarmRo00,Ronnie Harmon,RB,1994,30,SDG,NFL,RB,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,
HarmRo00,Ronnie Harmon,RB,1995,31,SDG,NFL,RB,16,1,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
