player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,awards
RiddDe00,Desmond Ridder,QB,2022,23,ATL,NFL,QB,4,4,73,115,902,7.8,379,5.2,3.3,329,4.5,1,5,0,1,0.9,20,18.2,83,75.5,2.7,41,1,8,18,13.3,11,5.5,34,127,30,119,3,8,18,148,
RiddDe00,Desmond Ridder,QB,2023,24,ATL,NFL,QB,15,13,249,388,3183,8.2,1614,6.5,4.2,1222,4.9,12,11,2,17,4.5,55,14.7,283,75.5,2.3,90,26,28,85,19.4,19,6.8,65,472,53,427,11,45,100,775,
RiddDe00,Desmond Ridder,QB,2024,25,LVR,NFL,QB,6,1,52,85,687,8.1,257,4.9,3.0,201,3.9,1,4,1,2,2.5,15,18.8,55,68.8,2.2,21,6,9,25,24.8,6,5.8,8,19,6,18,2,1,4,19,
