player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_yac,rec_broken_tackles,rec_drops,rec_target_int,awards
BurrJo01,Joe Burrow,QB,2020,24,CIN,NFL,QB,10,10,37,142,14,119,3.2,23,0.6,3,12.3,0,0,0,0,0,0,0,0,0,
BurrJo01,Joe Burrow,QB,2021,25,CIN,NFL,QB,16,16,40,118,14,84,2.1,34,0.9,2,20.0,0,0,0,0,0,0,0,0,0,AP CPoY-1
BurrJo01,Joe Burrow,QB,2022,26,CIN,NFL,QB,16,16,75,257,28,220,2.9,37,0.5,0,,0,0,0,0,0,0,0,0,0,"PB,AP MVP-4,AP OPoY-9"
BurrJo01,Joe Burrow,QB,2023,27,CIN,NFL,QB,10,10,31,88,9,78,2.5,10,0.3,0,,0,0,0,0,0,0,0,0,0,
BurrJo01,Joe Burrow,QB,2024,28,CIN,NFL,QB,17,17,42,201,16,166,4.0,35,0.8,0,,0,0,0,0,0,0,0,0,0,"PB,AP MVP-4,AP OPoY-5,AP CPoY-1"
BurrJo01,Joe Burrow,QB,2025,29,CIN,NFL,QB,2,2,2,3,0,3,1.5,0,0.0,0,,0,0,0,0,0,0,0,0,0,
