player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
StabKe00,Ken Stabler,QB,1970,25,3,QB,-1,,62,,All 1970 Games
StabKe00,Ken Stabler,QB,1971,26,14,QB,21,,41,,All 1971 Games
StabKe00,Ken Stabler,QB,1972,27,14,QB,32,,36,,All 1972 Games
StabKe00,Ken Stabler,QB,1973,28,14,QB,121,8,11,58,All 1973 Games
StabKe00,Ken Stabler,QB,1974,29,14,QB,182,93,2,7,All 1974 Games
StabKe00,Ken Stabler,QB,1975,30,14,QB,103,,15,,All 1975 Games
StabKe00,Ken Stabler,QB,1976,31,12,QB,184,67,3,19,All 1976 Games
StabKe00,Ken Stabler,QB,1977,32,13,QB,124,13,10,58,All 1977 Games
StabKe00,Ken Stabler,QB,1978,33,16,QB,113,,17,,All 1978 Games
StabKe00,Ken Stabler,QB,1979,34,16,QB,194,22,8,49,All 1979 Games
StabKe00,Ken Stabler,QB,1980,35,16,QB,115,,26,,All 1980 Games
StabKe00,Ken Stabler,QB,1981,36,13,QB,92,,24,,All 1981 Games
StabKe00,Ken Stabler,QB,1982,37,8,QB,53,,26,,All 1982 Games
StabKe00,Ken Stabler,QB,1983,38,14,QB,74,,28,,All 1983 Games
StabKe00,Ken Stabler,QB,1984,39,3,QB,10,,56,,All 1984 Games
