player_id,player_name,position,year,team,level,pos,voters
StabKe00,Ken Stabler,QB,1973,1st Tm,All-Conf.,,Associated Press
StabKe00,Ken Stabler,QB,1974,1st Tm,All-Conf.,,Associated Press
StabKe00,Ken Stabler,QB,1974,1st Tm,All-Conf.,,Pro Football Weekly
StabKe00,Ken Stabler,QB,1974,1st Tm,All-Conf.,,Sporting News
StabKe00,Ken Stabler,QB,1974,1st Tm,All-Conf.,,UPI
StabKe00,Ken Stabler,QB,1974,1st Tm,,QB,Associated Press
StabKe00,Ken Stabler,QB,1974,1st Tm,,,Pro Football Writers
StabKe00,Ken Stabler,QB,1974,1st Tm,,,Newspaper Ent. Assoc.
StabKe00,Ken Stabler,QB,1974,1st Tm,,,Pro Football Weekly
StabKe00,Ken Stabler,QB,1976,1st Tm,All-Conf.,,Pro Football Weekly
StabKe00,Ken Stabler,QB,1976,1st Tm,All-Conf.,,Sporting News
StabKe00,Ken Stabler,QB,1976,2nd Tm,All-Conf.,,UPI
StabKe00,Ken Stabler,QB,1976,2nd Tm,,QB,Associated Press
StabKe00,Ken Stabler,QB,1976,2nd Tm,,,Pro Football Writers
StabKe00,Ken Stabler,QB,1976,2nd Tm,,,Newspaper Ent. Assoc.
StabKe00,Ken Stabler,QB,1976,1st Tm,,,Pro Football Weekly
