player_id,player_name,position,year,team,level,pos,voters
FaulMa00,Marshall Faulk,RB,1994,1st Tm,All-Conf.,,Pro Football Writers
FaulMa00,Marshall Faulk,RB,1994,1st Tm,All-Conf.,,UPI
FaulMa00,Marshall Faulk,RB,1994,2nd Tm,,RB,Associated Press
FaulMa00,Marshall Faulk,RB,1995,2nd Tm,All-Conf.,,UPI
FaulMa00,Marshall Faulk,RB,1995,2nd Tm,,RB,Associated Press
FaulMa00,Marshall Faulk,RB,1998,1st Tm,All-Conf.,,Pro Football Writers
FaulMa00,Marshall Faulk,RB,1998,2nd Tm,,RB,Associated Press
FaulMa00,Marshall Faulk,RB,1999,1st Tm,All-Conf.,,Pro Football Writers
FaulMa00,Marshall Faulk,RB,1999,1st Tm,,RB,Associated Press
FaulMa00,Marshall Faulk,RB,1999,1st Tm,,,Pro Football Writers
FaulMa00,Marshall Faulk,RB,1999,1st Tm,,,Sporting News
FaulMa00,Marshall Faulk,RB,2000,1st Tm,All-Conf.,,Pro Football Writers
FaulMa00,Marshall Faulk,RB,2000,1st Tm,,RB,Associated Press
FaulMa00,Marshall Faulk,RB,2000,1st Tm,,,Pro Football Writers
FaulMa00,Marshall Faulk,RB,2000,1st Tm,,,Sporting News
FaulMa00,Marshall Faulk,RB,2001,1st Tm,All-Conf.,,Pro Football Writers
FaulMa00,Marshall Faulk,RB,2001,1st Tm,,RB,Associated Press
FaulMa00,Marshall Faulk,RB,2001,1st Tm,,,Pro Football Writers
FaulMa00,Marshall Faulk,RB,2001,1st Tm,,,Sporting News
