player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,awards
WatkSa00,Sammy Watkins,WR,2018,25,KAN,NFL,WR,10,9,55,40,519,24,281,7.0,238,6.0,8.4,2,20.0,1,1.8,0,120.2,5,52,2,9,1.8,43,8.6,2,2.5,
WatkSa00,Sammy Watkins,WR,2019,26,KAN,NFL,WR,14,13,90,52,673,30,376,7.2,297,5.7,9.5,0,,4,4.4,0,92.5,2,12,1,10,5.0,2,1.0,0,,
WatkSa00,Sammy Watkins,WR,2020,27,KAN,NFL,WR,10,9,55,37,421,27,264,7.1,157,4.2,8.1,2,18.5,3,5.5,0,102.2,1,3,0,1,1.0,2,2.0,0,,
WatkSa00,Sammy Watkins,WR,2021,28,BAL,NFL,WR,13,9,49,27,394,17,300,11.1,94,3.5,13.1,0,,6,12.2,1,79.8,0,0,0,0,,0,,0,,
WatkSa00,Sammy Watkins,WR,2022,29,2TM,NFL,WR,12,5,27,16,325,11,199,12.4,126,7.9,13.1,0,,2,7.4,0,101.6,0,0,0,0,,0,,0,,
WatkSa00,Sammy Watkins,WR,2022,29,GNB,NFL,WR,9,3,22,13,206,9,142,10.9,64,4.9,12.0,0,,2,9.1,0,90.3,0,0,0,0,,0,,0,,
WatkSa00,Sammy Watkins,WR,2022,29,BAL,NFL,WR,3,2,5,3,119,2,57,19.0,62,20.7,18.0,0,,0,0.0,0,104.2,0,0,0,0,,0,,0,,
