player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
ClarDe00,Desmond Clark,TE,2000,23,DEN,NFL,TE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,,0,
ClarDe00,Desmond Clark,TE,2001,24,DEN,NFL,TE,16,4,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,,0,
ClarDe00,Desmond Clark,TE,2002,25,MIA,NFL,TE,11,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,,0,
ClarDe00,Desmond Clark,TE,2003,26,CHI,NFL,TE,15,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,,0,
ClarDe00,Desmond Clark,TE,2004,27,CHI,NFL,TE,15,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,,0,
ClarDe00,Desmond Clark,TE,,,,,,,,,,,,,,,,,,,,,,,,,
ClarDe00,Desmond Clark,TE,2007,30,CHI,NFL,TE,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
ClarDe00,Desmond Clark,TE,2008,31,CHI,NFL,TE,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
ClarDe00,Desmond Clark,TE,2009,32,CHI,NFL,TE,11,7,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
ClarDe00,Desmond Clark,TE,2010,33,CHI,NFL,TE,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
