player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
JackKe00,Keith Jackson,TE,1988,23,PHI,NFL,TE,1,1,9,7,142,20.3,0,6,66.7,65,7.0,142.0,77.8,15.8,0,0,0,0,0.0,0.0,7,20.3,142,0,0,
JackKe00,Keith Jackson,TE,1989,24,PHI,NFL,TE,1,1,8,3,47,15.7,0,0,37.5,30,3.0,47.0,37.5,5.9,0,0,0,0,0.0,0.0,3,15.7,47,0,0,
JackKe00,Keith Jackson,TE,1990,25,PHI,NFL,TE,1,1,7,5,116,23.2,0,4,71.4,66,5.0,116.0,71.4,16.6,0,0,0,0,0.0,0.0,5,23.2,116,0,0,
JackKe00,Keith Jackson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JackKe00,Keith Jackson,TE,1992,27,MIA,NFL,TE,2,2,11,9,124,13.8,2,7,81.8,30,4.5,62.0,81.8,11.3,0,0,0,0,0.0,0.0,9,13.8,124,2,0,
JackKe00,Keith Jackson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JackKe00,Keith Jackson,TE,1994,29,MIA,NFL,TE,2,2,12,10,138,13.8,2,5,83.3,31,5.0,69.0,83.3,11.5,0,0,0,0,0.0,0.0,10,13.8,138,2,0,
JackKe00,Keith Jackson,TE,1995,30,GNB,NFL,TE,3,0,12,12,223,18.6,2,9,83.3,54,4.0,74.3,100.0,18.6,0,0,0,0,0.0,0.0,12,18.6,223,2,0,
JackKe00,Keith Jackson,TE,1996,31,GNB,NFL,TE,3,0,9,5,44,8.8,0,3,55.6,19,1.7,14.7,55.6,4.9,0,0,0,0,0.0,0.0,5,8.8,44,0,0,
