player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
AddaJo00,Joseph Addai,RB,2006,23,IND,NFL,RB,16,0,0,0,,0,0,,0,,0,,,,,,0.0,,0.0,1,3,100.00,-3.00,-3.00,0,0,
AddaJo00,Joseph Addai,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AddaJo00,Joseph Addai,RB,2009,26,IND,NFL,RB,15,15,1,1,100.0,22,1,100.0,0,0.0,1,100.0,22,22.0,42.00,22.0,1.5,158.3,100.0,0,0,0.00,22.00,42.00,0,0,
