player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
LeftBy00,Byron Leftwich,QB,2003,23,JAX,NFL,QB,15,13,5-8-0,239,418,57.2,2819,14,3.3,16,3.8,134,43.5,84,6.7,5.69,11.8,187.9,73.0,,19,90,4.35,6.24,5.24,1,2,9,
LeftBy00,Byron Leftwich,QB,2004,24,JAX,NFL,QB,14,14,8-6-0,267,441,60.5,2941,15,3.4,10,2.3,141,42.9,65,6.7,6.33,11.0,210.1,82.2,,25,114,5.36,6.07,5.74,4,4,9,
LeftBy00,Byron Leftwich,QB,2005,25,JAX,NFL,QB,11,11,8-3-0,175,302,57.9,2123,15,5.0,5,1.7,101,41.8,45,7.0,7.28,12.1,193.0,89.3,,23,110,7.08,6.19,6.42,2,3,9,
LeftBy00,Byron Leftwich,QB,2006,26,JAX,NFL,QB,6,6,3-3-0,108,183,59.0,1159,7,3.8,5,2.7,59,41.7,51,6.3,5.87,10.7,193.2,79.0,44.7,9,48,4.69,5.79,5.34,0,1,5,
LeftBy00,Byron Leftwich,QB,2007,27,ATL,NFL,QB,3,2,0-2-0,32,58,55.2,279,1,1.7,2,3.4,13,35.9,23,4.8,3.60,8.7,93.0,59.5,6.6,6,37,9.38,3.78,2.69,0,0,1,
LeftBy00,Byron Leftwich,QB,2008,28,PIT,NFL,QB,5,0,,21,36,58.3,303,2,5.6,0,0.0,17,48.7,50,8.4,9.53,14.4,60.6,104.3,97.3,3,22,7.69,7.21,8.23,0,0,1,
LeftBy00,Byron Leftwich,QB,2009,29,TAM,NFL,QB,3,3,0-3-0,58,107,54.2,594,4,3.7,3,2.8,27,34.9,47,5.6,5.04,10.2,198.0,71.2,61.0,2,0,1.83,5.45,4.94,0,0,1,
LeftBy00,Byron Leftwich,QB,2010,30,PIT,NFL,QB,1,0,,5,7,71.4,42,0,0.0,0,0.0,4,55.6,14,6.0,6.00,8.4,42.0,86.6,54.4,2,7,22.22,3.89,3.89,0,0,0,
LeftBy00,Byron Leftwich,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeftBy00,Byron Leftwich,QB,2012,32,PIT,NFL,QB,2,1,0-1-0,25,53,47.2,272,0,0.0,1,1.9,13,32.1,37,5.1,4.28,10.9,136.0,54.9,28.8,3,24,5.36,4.43,3.63,0,0,1,
