player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
HoopAu00,Austin Hooper,TE,2016,22,14,TE,45,,34,,All 2016 Games
HoopAu00,Austin Hooper,TE,2017,23,16,TE,71,,18,,All 2017 Games
HoopAu00,Austin Hooper,TE,2018,24,16,TE,92,9,7,64,All 2018 Games
HoopAu00,Austin Hooper,TE,2019,25,13,TE,117,40,7,31,All 2019 Games
HoopAu00,Austin Hooper,TE,2020,26,13,TE,68,,23,,All 2020 Games
HoopAu00,Austin Hooper,TE,2021,27,16,TE,55,,27,,All 2021 Games
HoopAu00,Austin Hooper,TE,2022,28,17,TE,56,,25,,All 2022 Games
HoopAu00,Austin Hooper,TE,2023,29,17,TE,23,,54,,All 2023 Games
HoopAu00,Austin Hooper,TE,2024,30,17,TE,64,,24,,All 2024 Games
HoopAu00,Austin Hooper,TE,2025,31,9,TE,23,,35,,All 2025 Games
