player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,def_two_pt,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
HoopAu00,Austin Hooper,TE,2016,22,ATL,NFL,TE,14,3,0,3,0,0,0,0,0,3,0,,0,0,0,0,0,18,1.3,
HoopAu00,Austin Hooper,TE,2017,23,ATL,NFL,TE,16,8,0,3,0,0,0,0,0,3,0,,0,0,0,0,0,18,1.1,
HoopAu00,Austin Hooper,TE,2018,24,ATL,NFL,TE,16,7,0,4,0,0,0,0,0,4,1,,0,0,0,0,0,26,1.6,PB
HoopAu00,Austin Hooper,TE,2019,25,ATL,NFL,TE,13,10,0,6,0,0,0,0,0,6,1,,0,0,0,0,0,38,2.9,PB
HoopAu00,Austin Hooper,TE,2020,26,CLE,NFL,TE,13,13,0,4,0,0,0,0,0,4,0,,0,0,0,0,0,24,1.8,
HoopAu00,Austin Hooper,TE,2021,27,CLE,NFL,TE,16,16,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,20,1.3,
HoopAu00,Austin Hooper,TE,2022,28,TEN,NFL,TE,17,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0.7,
HoopAu00,Austin Hooper,TE,,,,,,,,,,,,,,,,,,,,,,,,,
HoopAu00,Austin Hooper,TE,2024,30,NWE,NFL,TE,17,8,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,
HoopAu00,Austin Hooper,TE,2025,31,NWE,NFL,TE,9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.7,
