player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
HoopAu00,Austin Hooper,TE,2016,22,ATL,TE,81,14,3,405,44%,0,0%,181,44%
HoopAu00,Austin Hooper,TE,2017,23,ATL,TE,81,16,8,788,77%,0,0%,81,19%
HoopAu00,Austin Hooper,TE,2018*,24,ATL,TE,81,16,7,809,76%,0,0%,67,15%
HoopAu00,Austin Hooper,TE,2019*,25,ATL,TE,81,13,10,724,78%,0,0%,0,0%
HoopAu00,Austin Hooper,TE,2020,26,CLE,TE,81,13,13,684,78%,0,0%,2,1%
HoopAu00,Austin Hooper,TE,2021,27,CLE,TE,81,16,16,717,68%,0,0%,9,2%
HoopAu00,Austin Hooper,TE,2022,28,TEN,TE,81,17,2,525,51%,0,0%,9,2%
HoopAu00,Austin Hooper,TE,2023,29,LVR,TE,81,17,9,557,53%,0,0%,0,0%
HoopAu00,Austin Hooper,TE,2024,30,NWE,TE,81,17,8,575,53%,0,0%,64,15%
HoopAu00,Austin Hooper,TE,2025,31,NWE,TE,81,9,5,323,56%,0,0%,42,19%
