player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
HoopAu00,Austin Hooper,TE,2016,22,ATL,NFL,TE,14,3,27,19,271,14.3,3,16,59.3,44,1.4,19.4,70.4,10.0,0,0,0,0,0.0,0.0,19,14.3,271,3,0,3,
HoopAu00,Austin Hooper,TE,2017,23,ATL,NFL,TE,16,8,65,49,526,10.7,3,18,49.2,88,3.1,32.9,75.4,8.1,0,0,0,0,0.0,0.0,49,10.7,526,3,0,5,
HoopAu00,Austin Hooper,TE,2018,24,ATL,NFL,TE,16,7,88,71,660,9.3,4,30,59.1,36,4.4,41.3,80.7,7.5,0,0,0,0,0.0,0.0,71,9.3,660,4,0,6,PB
HoopAu00,Austin Hooper,TE,2019,25,ATL,NFL,TE,13,10,97,75,787,10.5,6,41,61.9,35,5.8,60.5,77.3,8.1,0,0,0,0,0.0,0.0,75,10.5,787,6,0,6,PB
HoopAu00,Austin Hooper,TE,2020,26,CLE,NFL,TE,13,13,70,46,435,9.5,4,27,51.4,36,3.5,33.5,65.7,6.2,0,0,0,0,0.0,0.0,46,9.5,435,4,0,4,
HoopAu00,Austin Hooper,TE,2021,27,CLE,NFL,TE,16,16,61,38,345,9.1,3,18,55.7,34,2.4,21.6,62.3,5.7,0,0,0,0,0.0,0.0,38,9.1,345,3,0,3,
HoopAu00,Austin Hooper,TE,2022,28,TEN,NFL,TE,17,2,60,41,444,10.8,2,28,60.0,24,2.4,26.1,68.3,7.4,0,0,0,0,0.0,0.0,41,10.8,444,2,0,4,
HoopAu00,Austin Hooper,TE,2023,29,LVR,NFL,TE,17,9,31,25,234,9.4,0,12,61.3,21,1.5,13.8,80.6,7.5,0,0,0,0,0.0,0.0,25,9.4,234,0,0,2,
HoopAu00,Austin Hooper,TE,2024,30,NWE,NFL,TE,17,8,59,45,476,10.6,3,25,62.7,38,2.6,28.0,76.3,8.1,0,0,0,0,0.0,0.0,45,10.6,476,3,2,4,
HoopAu00,Austin Hooper,TE,2025,31,NWE,NFL,TE,9,5,14,13,174,13.4,1,9,85.7,31,1.4,19.3,92.9,12.4,0,0,0,0,0.0,0.0,13,13.4,174,1,0,,
