player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
CosbDo00,Doug Cosbie,TE,1979,23,DAL,NFL,TE,1,1,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,0.0,0.0,0,,0,0,0,
CosbDo00,Doug Cosbie,TE,1980,24,DAL,NFL,TE,3,0,,0,0,,0,0,,,0.0,0.0,,,0,0,0,0,,,0.0,0.0,0,,0,0,0,
CosbDo00,Doug Cosbie,TE,1981,25,DAL,NFL,TE,2,0,6,2,26,13.0,1,2,33.3,21,1.0,13.0,33.3,4.3,1,0,0,0,0.0,0.0,0.0,0.5,3,8.7,26,1,0,
CosbDo00,Doug Cosbie,TE,1982,26,DAL,NFL,TE,3,3,15,9,94,10.4,1,7,60.0,19,3.0,31.3,60.0,6.3,0,0,0,0,,,0.0,0.0,9,10.4,94,1,0,
CosbDo00,Doug Cosbie,TE,1983,27,DAL,NFL,TE,1,1,9,5,62,12.4,1,5,55.6,22,5.0,62.0,55.6,6.9,0,0,0,0,,,0.0,0.0,5,12.4,62,1,0,
CosbDo00,Doug Cosbie,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CosbDo00,Doug Cosbie,TE,1985,29,DAL,NFL,TE,1,1,9,6,61,10.2,0,4,66.7,21,6.0,61.0,66.7,6.8,0,0,0,0,,,0.0,0.0,6,10.2,61,0,0,
