player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
BartSt00,Steve Bartkowski,QB,1975,23,11,QB,96,,16,,All 1975 Games
BartSt00,Steve Bartkowski,QB,1976,24,5,QB,20,,41,,All 1976 Games
BartSt00,Steve Bartkowski,QB,1977,25,8,QB,22,,36,,All 1977 Games
BartSt00,Steve Bartkowski,QB,1978,26,14,QB,115,,16,,All 1978 Games
BartSt00,Steve Bartkowski,QB,1979,27,14,QB,140,,18,,All 1979 Games
BartSt00,Steve Bartkowski,QB,1980,28,16,QB,243,54,3,18,All 1980 Games
BartSt00,Steve Bartkowski,QB,1981,29,16,QB,223,39,4,42,All 1981 Games
BartSt00,Steve Bartkowski,QB,1982,30,9,QB,86,,16,,All 1982 Games
BartSt00,Steve Bartkowski,QB,1983,31,14,QB,207,38,6,38,All 1983 Games
BartSt00,Steve Bartkowski,QB,1984,32,11,QB,107,,22,,All 1984 Games
BartSt00,Steve Bartkowski,QB,1985,33,5,QB,45,,40,,All 1985 Games
BartSt00,Steve Bartkowski,QB,1986,34,6,QB,24,,46,,All 1986 Games
