player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
RodgAa00,Aaron Rodgers,QB,2009,26,GNB,NFL,QB,1,1,3,13,1,2,66.7,13,4.3,13.0,3.0,0,0,0,0,0,0.0,0.0,3,4.3,13,1,1,
RodgAa00,Aaron Rodgers,QB,2010,27,GNB,NFL,QB,4,4,14,54,2,6,50.0,25,3.9,13.5,3.5,0,0,0,0,0,0.0,0.0,14,3.9,54,2,2,SB MVP
RodgAa00,Aaron Rodgers,QB,2011,28,GNB,NFL,QB,1,1,7,66,0,6,85.7,16,9.4,66.0,7.0,0,0,0,0,0,0.0,0.0,7,9.4,66,0,1,
RodgAa00,Aaron Rodgers,QB,2012,29,GNB,NFL,QB,2,2,5,40,0,1,60.0,17,8.0,20.0,2.5,0,0,0,0,0,0.0,0.0,5,8.0,40,0,1,
RodgAa00,Aaron Rodgers,QB,2013,30,GNB,NFL,QB,1,1,2,11,0,1,50.0,9,5.5,11.0,2.0,0,0,0,0,0,0.0,0.0,2,5.5,11,0,1,
RodgAa00,Aaron Rodgers,QB,2014,31,GNB,NFL,QB,2,2,4,8,0,1,25.0,12,2.0,4.0,2.0,0,0,0,0,0,0.0,0.0,4,2.0,8,0,2,
RodgAa00,Aaron Rodgers,QB,2015,32,GNB,NFL,QB,2,2,3,20,0,1,33.3,19,6.7,10.0,1.5,0,0,0,0,0,0.0,0.0,3,6.7,20,0,0,
RodgAa00,Aaron Rodgers,QB,2016,33,GNB,NFL,QB,3,3,8,62,0,4,62.5,28,7.8,20.7,2.7,0,0,0,0,0,0.0,0.0,8,7.8,62,0,0,
RodgAa00,Aaron Rodgers,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RodgAa00,Aaron Rodgers,QB,2019,36,GNB,NFL,QB,2,2,6,14,0,2,33.3,14,2.3,7.0,3.0,0,0,0,0,0,0.0,0.0,6,2.3,14,0,3,
RodgAa00,Aaron Rodgers,QB,2020,37,GNB,NFL,QB,2,2,4,-3,1,1,25.0,1,-0.8,-1.5,2.0,0,0,0,0,0,0.0,0.0,4,-0.8,-3,1,0,
