player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,def_two_pt,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
RodgAa00,Aaron Rodgers,QB,2008,25,GNB,NFL,QB,16,16,4,0,0,0,0,0,0,4,0,,0,0,0,0,0,24,1.5,
RodgAa00,Aaron Rodgers,QB,2009,26,GNB,NFL,QB,16,16,5,0,0,0,0,0,0,5,0,,0,0,0,0,0,30,1.9,PB
RodgAa00,Aaron Rodgers,QB,2010,27,GNB,NFL,QB,15,15,4,0,0,0,0,0,0,4,0,,0,0,0,0,0,24,1.6,AP OPoY-5
RodgAa00,Aaron Rodgers,QB,2011,28,GNB,NFL,QB,15,15,3,0,0,0,0,0,0,3,0,,0,0,0,0,0,18,1.2,"PB,AP-1,AP MVP-1,AP OPoY-2"
RodgAa00,Aaron Rodgers,QB,2012,29,GNB,NFL,QB,16,16,2,0,0,0,0,0,0,2,0,,0,0,0,0,0,12,0.8,"PB,AP-2,AP OPoY-3"
RodgAa00,Aaron Rodgers,QB,,,,,,,,,,,,,,,,,,,,,,,,,
RodgAa00,Aaron Rodgers,QB,2014,31,GNB,NFL,QB,16,16,2,0,0,0,0,0,0,2,0,,0,0,0,0,0,12,0.8,"PB,AP-1,AP MVP-1,AP OPoY-2"
RodgAa00,Aaron Rodgers,QB,2015,32,GNB,NFL,QB,16,16,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,6,0.4,PB
RodgAa00,Aaron Rodgers,QB,2016,33,GNB,NFL,QB,16,16,4,0,0,0,0,0,0,4,1,,0,0,0,0,0,26,1.6,"PB,AP MVP-5,AP OPoY-2"
RodgAa00,Aaron Rodgers,QB,,,,,,,,,,,,,,,,,,,,,,,,,
RodgAa00,Aaron Rodgers,QB,2018,35,GNB,NFL,QB,16,16,2,0,0,0,0,0,0,2,1,,0,0,0,0,0,14,0.9,PB
RodgAa00,Aaron Rodgers,QB,2019,36,GNB,NFL,QB,16,16,1,0,0,0,0,0,0,1,1,,0,0,0,0,0,8,0.5,PB
RodgAa00,Aaron Rodgers,QB,2020,37,GNB,NFL,QB,16,16,3,0,0,0,0,0,0,3,0,,0,0,0,0,0,18,1.1,"PB,AP-1,AP MVP-1,AP OPoY-2"
RodgAa00,Aaron Rodgers,QB,2021,38,GNB,NFL,QB,16,16,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.1,"PB,AP-1,AP MVP-1,AP OPoY-4"
RodgAa00,Aaron Rodgers,QB,2022,39,GNB,NFL,QB,17,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
