player_id,player_name,position,year,team,level,pos,voters
RodgAa00,Aaron Rodgers,QB,2010,2nd Tm,,QB,Pro Football Focus
RodgAa00,Aaron Rodgers,QB,2011,1st Tm,All-Conf.,QB,Pro Football Writers
RodgAa00,Aaron Rodgers,QB,2011,1st Tm,,QB,Associated Press
RodgAa00,Aaron Rodgers,QB,2011,1st Tm,,QB,Pro Football Writers
RodgAa00,Aaron Rodgers,QB,2011,1st Tm,,QB,Pro Football Focus
RodgAa00,Aaron Rodgers,QB,2011,1st Tm,,QB,Sporting News
RodgAa00,Aaron Rodgers,QB,2012,1st Tm,All-Conf.,QB,Pro Football Writers
RodgAa00,Aaron Rodgers,QB,2012,2nd Tm,,QB,Associated Press
RodgAa00,Aaron Rodgers,QB,2012,2nd Tm,,QB,Pro Football Focus
RodgAa00,Aaron Rodgers,QB,2014,1st Tm,All-Conf.,QB,Pro Football Writers
RodgAa00,Aaron Rodgers,QB,2014,1st Tm,,QB,Associated Press
RodgAa00,Aaron Rodgers,QB,2014,1st Tm,,QB,Pro Football Writers
RodgAa00,Aaron Rodgers,QB,2014,1st Tm,,QB,Pro Football Focus
RodgAa00,Aaron Rodgers,QB,2014,1st Tm,,QB,Sporting News
RodgAa00,Aaron Rodgers,QB,2020,1st Tm,All-Conf.,QB,Pro Football Writers
RodgAa00,Aaron Rodgers,QB,2020,1st Tm,,QB,Associated Press
RodgAa00,Aaron Rodgers,QB,2020,1st Tm,,QB,Pro Football Writers
RodgAa00,Aaron Rodgers,QB,2020,1st Tm,,QB,Pro Football Focus
RodgAa00,Aaron Rodgers,QB,2021,1st Tm,All-Conf.,QB,Pro Football Writers
RodgAa00,Aaron Rodgers,QB,2021,1st Tm,,QB,Associated Press
RodgAa00,Aaron Rodgers,QB,2021,1st Tm,,QB,Pro Football Writers
RodgAa00,Aaron Rodgers,QB,2021,1st Tm,,QB,Sporting News
