player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
RiggJo00,John Riggins,RB,1971,22,NYJ,NFL,FB,14,14,1,2,0,0,0,0,0,3,0,0,0,0,0,18,1.3,AP ORoY-3
RiggJo00,John Riggins,RB,1972,23,NYJ,NFL,FB,12,11,7,1,0,0,0,0,0,8,0,0,0,0,0,48,4.0,
RiggJo00,John Riggins,RB,1973,24,NYJ,NFL,FB,11,9,4,0,0,0,0,0,0,4,0,0,0,0,0,24,2.2,
RiggJo00,John Riggins,RB,1974,25,NYJ,NFL,FB,10,10,5,2,0,0,0,0,0,7,0,0,0,0,0,42,4.2,
RiggJo00,John Riggins,RB,1975,26,NYJ,NFL,FB,14,14,8,1,0,0,0,0,0,9,0,0,0,0,0,54,3.9,PB
RiggJo00,John Riggins,RB,1976,27,WAS,NFL,FB,14,14,3,1,0,0,0,0,0,4,0,0,0,0,0,24,1.7,
RiggJo00,John Riggins,RB,1977,28,WAS,NFL,FB,5,5,0,2,0,0,0,0,0,2,0,0,0,0,0,12,2.4,
RiggJo00,John Riggins,RB,1978,29,WAS,NFL,FB,15,15,5,0,0,0,0,0,0,5,0,0,0,0,0,30,2.0,
RiggJo00,John Riggins,RB,1979,30,WAS,NFL,FB,16,15,9,3,0,0,0,0,0,12,0,0,0,0,0,72,4.5,
RiggJo00,John Riggins,RB,1980,,Did not play - Contract dispute,,,,,,,,,,,,,,,,,,,,
RiggJo00,John Riggins,RB,1981,32,WAS,NFL,RB,15,4,13,0,0,0,0,0,0,13,0,0,0,0,0,78,5.2,
RiggJo00,John Riggins,RB,1982,33,WAS,NFL,RB,8,8,3,0,0,0,0,0,0,3,0,0,0,0,0,18,2.3,
RiggJo00,John Riggins,RB,1983,34,WAS,NFL,RB,15,15,24,0,0,0,0,0,0,24,0,0,0,0,0,144,9.6,"AP-1,AP MVP-4,AP OPoY-4"
RiggJo00,John Riggins,RB,1984,35,WAS,NFL,RB,14,14,14,0,0,0,0,0,0,14,0,0,0,0,0,84,6.0,
RiggJo00,John Riggins,RB,1985,36,WAS,NFL,RB,12,11,8,0,0,0,0,0,0,8,0,0,0,0,0,48,4.0,
